SMILES T P density einter compress
CCCC(CC(C(C)C)CC)C 322 250 7.543e-01 -5.354e+01 9.730e-05
CCCC(C(CC(C)C)CC)C 432 250 6.826e-01 -4.599e+01 1.889e-04
CCCC(C(CC(C)C)CC)C 358 500 7.479e-01 -5.261e+01 9.136e-05
CCCC(C(CC(C)C)CC)C 247 750 8.284e-01 -6.180e+01 3.669e-05
CCCC(C(CC(C)C)CC)C 395 750 7.437e-01 -5.199e+01 8.280e-05
CCCC(C(CC(C)C)CC)C 432 750 7.260e-01 -5.008e+01 9.970e-05
CCCC(CCC(C)C)(CC)C 472 50 6.252e-01 -4.018e+01 4.299e-04
CCCC(CCC(C)C)(CC)C 435 500 7.092e-01 -4.783e+01 1.192e-04
CCC(C(CCC(C)C)C)CC 285 250 7.810e-01 -5.736e+01 7.383e-05
CCC(C(CCC(C)C)C)CC 323 750 7.822e-01 -5.706e+01 6.192e-05
CCC(C(CCC(C)C)C)CC 361 750 7.626e-01 -5.473e+01 7.842e-05
CCC(C(CCC(C)C)C)CC 436 1000 7.390e-01 -5.190e+01 8.014e-05
CCC(CCC(C(C)C)CC)C 247 50 7.983e-01 -5.959e+01 6.265e-05
CCC(CCC(C(C)C)CC)C 323 50 7.398e-01 -5.274e+01 9.864e-05
CCC(CCC(C(C)C)CC)C 398 500 7.262e-01 -5.089e+01 1.076e-04
CCC(CCC(C(C)C)CC)C 398 750 7.417e-01 -5.235e+01 8.292e-05
CCC(CC(CC)C)CC(C)C 431 1 6.452e-01 -4.265e+01 3.057e-04
CCC(CC(CC)C)CC(C)C 284 1000 8.134e-01 -5.964e+01 5.077e-05
CCC(C(CC)C)CCC(C)C 247 50 7.981e-01 -5.950e+01 6.285e-05
CCC(C(CC)C)CCC(C)C 285 250 7.792e-01 -5.702e+01 7.358e-05
CCC(C(CC)C)CCC(C)C 472 1000 7.220e-01 -5.005e+01 9.982e-05
CCC(CCCC(C)C)(CC)C 324 1 7.361e-01 -5.133e+01 1.234e-04
CCC(CCCC(C)C)(CC)C 247 100 8.027e-01 -5.889e+01 6.316e-05
CCC(CCCC(C)C)(CC)C 247 750 8.281e-01 -6.122e+01 3.735e-05
CCC(C(C)C)CCCC(C)C 322 50 7.408e-01 -5.369e+01 1.214e-04
CCC(C(C)C)CCCC(C)C 473 100 6.322e-01 -4.236e+01 3.700e-04
CCC(C(C)C)CCCC(C)C 436 250 6.789e-01 -4.680e+01 1.905e-04
CCC(C(C)C)CCCC(C)C 473 750 7.040e-01 -4.905e+01 1.201e-04
CCC(CC(C)C)CCC(C)C 394 1 6.735e-01 -4.626e+01 2.534e-04
CCC(CC(C)C)CCC(C)C 321 100 7.408e-01 -5.332e+01 1.083e-04
CCC(CC(C)C)CCC(C)C 358 500 7.447e-01 -5.338e+01 9.837e-05
CCC(CC(C)C)CCC(C)C 284 750 8.033e-01 -5.987e+01 4.768e-05
CCC(CC(C)C)CCC(C)C 431 1000 7.378e-01 -5.226e+01 8.502e-05
CCCCC(C(CC)(C)C)CC 324 100 7.525e-01 -5.177e+01 1.020e-04
CCCCC(C(CC)(C)C)CC 478 250 6.647e-01 -4.283e+01 2.027e-04
CCCCC(C(CC)(C)C)CC 401 750 7.507e-01 -5.111e+01 7.721e-05
CCCCC(C(CC)(C)C)CC 478 750 7.132e-01 -4.725e+01 1.149e-04
CCCCC(C(CC)(C)C)CC 439 1000 7.465e-01 -5.049e+01 7.978e-05
CCCC(CC(CC)(C)C)CC 509 1 5.790e-01 -3.565e+01 7.735e-04
CCCC(CC(CC)(C)C)CC 284 50 7.757e-01 -5.424e+01 1.030e-04
CCCC(CC(CC)(C)C)CC 397 250 7.121e-01 -4.738e+01 1.451e-04
CCCC(CC(CC)(C)C)CC 434 250 6.885e-01 -4.505e+01 1.661e-04
CCCC(CC(CC)(C)C)CC 284 500 7.991e-01 -5.643e+01 6.428e-05
CCCC(CC(CC)(C)C)CC 397 500 7.337e-01 -4.940e+01 1.054e-04
CCCC(CC(CC)(C)C)CC 472 500 6.917e-01 -4.525e+01 1.285e-04
CCCC(CC(CC)(C)C)CC 509 500 6.716e-01 -4.334e+01 1.626e-04
CCC(CCC(CC)(C)C)CC 400 100 6.882e-01 -4.589e+01 2.176e-04
CCC(CCC(CC)(C)C)CC 476 250 6.557e-01 -4.262e+01 2.971e-04
CCC(CCC(CC)(C)C)CC 438 750 7.239e-01 -4.897e+01 1.009e-04
CCCCC(C(CC)(CC)C)C 286 100 7.852e-01 -5.569e+01 8.720e-05
CCCCC(C(CC)(CC)C)C 441 250 6.926e-01 -4.577e+01 1.609e-04
CCCCC(C(CC)(CC)C)C 441 500 7.156e-01 -4.784e+01 1.307e-04
CCCCC(C(CC)(CC)C)C 402 750 7.544e-01 -5.165e+01 7.687e-05
CCCCC(C(CC)C)(CC)C 480 250 6.677e-01 -4.317e+01 2.465e-04
CCCCC(C(CC)C)(CC)C 247 500 8.274e-01 -5.993e+01 4.239e-05
CCCCC(C(CC)C)(CC)C 325 1000 8.065e-01 -5.693e+01 5.644e-05
CCCC(C(C(CC)C)C)CC 323 50 7.445e-01 -5.185e+01 1.052e-04
CCCC(C(C(CC)C)C)CC 361 50 7.174e-01 -4.895e+01 1.500e-04
CCCC(C(C(CC)C)C)CC 514 100 6.098e-01 -3.872e+01 4.380e-04
CCCC(C(C(CC)C)C)CC 285 250 7.865e-01 -5.639e+01 7.259e-05
CCCC(C(C(CC)C)C)CC 514 500 6.699e-01 -4.387e+01 1.983e-04
CCCC(C(C(CC)C)C)CC 361 750 7.681e-01 -5.386e+01 6.542e-05
CCCC(C(C(CC)C)C)CC 476 1000 7.266e-01 -4.930e+01 1.054e-04
CCC(CC(C(CC)C)C)CC 361 1 7.086e-01 -4.859e+01 1.735e-04
CCC(CC(C(CC)C)C)CC 476 1 6.092e-01 -3.916e+01 6.305e-04
CCC(CC(C(CC)C)C)CC 514 1 5.710e-01 -3.597e+01 9.248e-04
CCC(CC(C(CC)C)C)CC 400 100 6.895e-01 -4.656e+01 1.781e-04
CCC(CC(C(CC)C)C)CC 285 250 7.821e-01 -5.631e+01 7.373e-05
CCC(CC(C(CC)C)C)CC 400 250 7.045e-01 -4.794e+01 1.453e-04
CCC(CC(C(CC)C)C)CC 361 1000 7.762e-01 -5.509e+01 6.307e-05
CCCC(CC(CC)(CC)C)C 400 50 6.904e-01 -4.549e+01 2.164e-04
CCCC(CC(CC)(CC)C)C 400 250 7.147e-01 -4.772e+01 1.494e-04
CCCC(CC(CC)(CC)C)C 476 250 6.653e-01 -4.291e+01 2.224e-04
CCCC(CC(CC)(CC)C)C 400 500 7.337e-01 -4.939e+01 1.057e-04
CCCC(CC(CC)(CC)C)C 285 750 8.134e-01 -5.796e+01 5.178e-05
CCCC(CC(CC)(CC)C)C 438 1000 7.474e-01 -5.056e+01 7.591e-05
CCCC(C(C(CC)C)CC)C 285 1 7.727e-01 -5.500e+01 9.130e-05
CCCC(C(C(CC)C)CC)C 323 50 7.468e-01 -5.213e+01 1.250e-04
CCCC(C(C(CC)C)CC)C 361 50 7.177e-01 -4.899e+01 1.355e-04
CCCC(C(C(CC)C)CC)C 474 50 6.310e-01 -4.063e+01 3.879e-04
CCCC(C(C(CC)C)CC)C 398 100 6.978e-01 -4.696e+01 1.846e-04
CCCC(C(C(CC)C)CC)C 247 250 8.144e-01 -5.975e+01 4.948e-05
CCCC(C(C(CC)C)CC)C 474 250 6.635e-01 -4.348e+01 2.327e-04
CCCC(C(C(CC)C)CC)C 512 250 6.396e-01 -4.125e+01 3.286e-04
CCCC(CC(CC)C)(CC)C 358 1 7.182e-01 -4.816e+01 1.399e-04
CCCC(CC(CC)C)(CC)C 321 250 7.652e-01 -5.280e+01 9.174e-05
CCCC(CC(CC)C)(CC)C 284 500 8.026e-01 -5.665e+01 6.076e-05
CCCC(CC(CC)C)(CC)C 358 1000 7.850e-01 -5.443e+01 6.252e-05
CCC(CC(C(CC)CC)C)C 398 500 7.269e-01 -5.015e+01 1.120e-04
CCC(CC(C(CC)CC)C)C 398 1000 7.571e-01 -5.307e+01 7.050e-05
CCC(CCC(CC)(CC)C)C 441 100 6.596e-01 -4.290e+01 2.500e-04
CCC(CCC(CC)(CC)C)C 324 1000 7.980e-01 -5.655e+01 5.580e-05
CCC(CC(C(CC)C)CC)C 511 500 6.658e-01 -4.375e+01 1.648e-04
CCC(CC(C(CC)C)CC)C 322 1000 7.956e-01 -5.703e+01 5.563e-05
CCC(CC(C(CC)C)CC)C 473 1000 7.236e-01 -4.922e+01 9.512e-05
CCCCC(C(CC)CC)(C)C 516 1 5.811e-01 -3.597e+01 7.264e-04
CCCCC(C(CC)CC)(C)C 516 50 5.987e-01 -3.733e+01 6.636e-04
CCCCC(C(CC)CC)(C)C 478 250 6.640e-01 -4.293e+01 2.257e-04
CCCCC(C(CC)CC)(C)C 478 750 7.122e-01 -4.720e+01 1.094e-04
CCCCC(C(CC)CC)(C)C 324 1000 8.030e-01 -5.667e+01 6.118e-05
CCCC(C(CCC)(C)C)CC 400 100 6.989e-01 -4.627e+01 1.874e-04
CCCC(C(CCC)(C)C)CC 438 250 6.901e-01 -4.527e+01 1.884e-04
CCCC(C(CCC)(C)C)CC 361 1000 7.850e-01 -5.462e+01 5.980e-05
CCCC(CC(CC)CC)(C)C 284 1 7.719e-01 -5.393e+01 9.001e-05
CCCC(CC(CC)CC)(C)C 472 1 6.161e-01 -3.881e+01 6.352e-04
CCCC(CC(CC)CC)(C)C 434 50 6.600e-01 -4.264e+01 2.801e-04
CCCC(CC(CC)CC)(C)C 359 500 7.544e-01 -5.158e+01 9.206e-05
CCCC(CC(CC)CC)(C)C 284 750 8.112e-01 -5.781e+01 5.073e-05
CCCC(C(C(CC)CC)C)C 361 1 7.114e-01 -4.855e+01 1.733e-04
CCCC(C(C(CC)CC)C)C 361 100 7.236e-01 -4.965e+01 1.452e-04
CCCC(C(C(CC)CC)C)C 323 250 7.598e-01 -5.356e+01 8.748e-05
CCCC(C(C(CC)CC)C)C 438 500 7.094e-01 -4.800e+01 1.136e-04
CCCC(C(C(CC)CC)C)C 438 750 7.285e-01 -4.974e+01 8.977e-05
CCCC(C(C(CC)CC)C)C 323 1000 7.990e-01 -5.733e+01 4.999e-05
CCCC(C(CCC)(CC)C)C 247 1 8.042e-01 -5.785e+01 5.487e-05
CCCC(C(CCC)(CC)C)C 441 50 6.650e-01 -4.307e+01 3.199e-04
CCCC(C(CCC)(CC)C)C 518 50 6.015e-01 -3.745e+01 5.406e-04
CCCC(C(CCC)(CC)C)C 363 250 7.420e-01 -5.058e+01 1.136e-04
CCCC(C(CCC)(CC)C)C 363 750 7.754e-01 -5.384e+01 6.797e-05
CCCC(C(CCC)(CC)C)C 479 750 7.162e-01 -4.753e+01 1.174e-04
CCCC(C(CCC)(CC)C)C 518 1000 7.170e-01 -4.742e+01 1.059e-04
CCCCCC(C(C)(C)C)(C)C 406 50 6.928e-01 -4.519e+01 1.919e-04
CCCCCC(C(C)(C)C)(C)C 366 1000 7.866e-01 -5.414e+01 6.484e-05
CCCCC(C(C(C)(C)C)C)C 362 1 7.150e-01 -4.792e+01 1.566e-04
CCCCC(C(C(C)(C)C)C)C 401 50 6.908e-01 -4.552e+01 2.107e-04
CCCCC(C(C(C)(C)C)C)C 478 100 6.395e-01 -4.070e+01 3.689e-04
CCCCC(C(C(C)(C)C)C)C 247 250 8.166e-01 -5.894e+01 5.326e-05
CCCCC(C(C(C)(C)C)C)C 285 750 8.129e-01 -5.804e+01 5.035e-05
CCCCC(C(C(C)(C)C)C)C 362 750 7.711e-01 -5.332e+01 7.538e-05
CCCC(CC(C(C)(C)C)C)C 323 100 7.439e-01 -5.119e+01 1.137e-04
CCCC(CC(C(C)(C)C)C)C 475 100 6.344e-01 -4.043e+01 4.103e-04
CCCC(CC(C(C)(C)C)C)C 513 100 6.067e-01 -3.804e+01 4.471e-04
CCCC(CC(C(C)(C)C)C)C 437 250 6.823e-01 -4.476e+01 1.885e-04
CCC(CCC(C(C)(C)C)C)C 285 1 7.649e-01 -5.391e+01 9.552e-05
CCC(CCC(C(C)(C)C)C)C 515 50 5.899e-01 -3.688e+01 6.835e-04
CCC(CCC(C(C)(C)C)C)C 324 250 7.545e-01 -5.247e+01 8.294e-05
CCC(CCC(C(C)(C)C)C)C 362 250 7.295e-01 -4.979e+01 1.435e-04
CC(CCCC(C(C)(C)C)C)C 400 1 6.764e-01 -4.540e+01 2.312e-04
CC(CCCC(C(C)(C)C)C)C 477 50 6.223e-01 -4.029e+01 4.817e-04
CC(CCCC(C(C)(C)C)C)C 247 100 8.017e-01 -5.902e+01 5.791e-05
CC(CCCC(C(C)(C)C)C)C 362 100 7.167e-01 -4.941e+01 1.342e-04
CC(CCCC(C(C)(C)C)C)C 285 250 7.824e-01 -5.657e+01 7.529e-05
CC(CCCC(C(C)(C)C)C)C 400 500 7.266e-01 -5.004e+01 1.044e-04
CC(CCCC(C(C)(C)C)C)C 515 1000 7.042e-01 -4.744e+01 1.100e-04
CCCCC(CC(C)(C)C)(C)C 516 100 6.110e-01 -3.735e+01 4.249e-04
CCCCC(CC(C)(C)C)(C)C 362 250 7.408e-01 -4.912e+01 1.070e-04
CCCC(C(CC(C)(C)C)C)C 284 1 7.686e-01 -5.358e+01 8.579e-05
CCCC(C(CC(C)(C)C)C)C 396 1 6.808e-01 -4.450e+01 2.263e-04
CCCC(C(CC(C)(C)C)C)C 507 1 5.826e-01 -3.580e+01 8.030e-04
CCCC(C(CC(C)(C)C)C)C 433 50 6.589e-01 -4.238e+01 3.050e-04
CCCC(C(CC(C)(C)C)C)C 470 250 6.635e-01 -4.266e+01 2.092e-04
CCCC(C(CC(C)(C)C)C)C 507 750 6.934e-01 -4.519e+01 1.433e-04
CCCC(C(CC(C)(C)C)C)C 247 1000 8.388e-01 -6.078e+01 3.382e-05
CCC(CC(CC(C)(C)C)C)C 321 250 7.567e-01 -5.187e+01 9.864e-05
CCC(CC(CC(C)(C)C)C)C 358 250 7.315e-01 -4.926e+01 1.126e-04
CCC(CC(CC(C)(C)C)C)C 321 500 7.723e-01 -5.341e+01 7.768e-05
CC(CCC(CC(C)(C)C)C)C 284 1 7.633e-01 -5.393e+01 1.071e-04
CC(CCC(CC(C)(C)C)C)C 431 1 6.434e-01 -4.184e+01 4.702e-04
CC(CCC(CC(C)(C)C)C)C 431 50 6.516e-01 -4.257e+01 2.842e-04
CC(CCC(CC(C)(C)C)C)C 321 100 7.434e-01 -5.172e+01 1.170e-04
CC(CCC(CC(C)(C)C)C)C 431 250 6.805e-01 -4.521e+01 2.033e-04
CC(CCC(CC(C)(C)C)C)C 247 500 8.168e-01 -5.965e+01 4.255e-05
CC(CCC(CC(C)(C)C)C)C 431 1000 7.404e-01 -5.071e+01 8.157e-05
CCCC(CCC(C)(C)C)(C)C 284 1 7.663e-01 -5.274e+01 9.108e-05
CCCC(CCC(C)(C)C)(C)C 358 1 7.048e-01 -4.618e+01 1.969e-04
CCCC(CCC(C)(C)C)(C)C 321 100 7.446e-01 -5.031e+01 1.198e-04
CCCC(CCC(C)(C)C)(C)C 433 100 6.580e-01 -4.182e+01 2.644e-04
CCCC(CCC(C)(C)C)(C)C 321 250 7.583e-01 -5.159e+01 1.037e-04
CCCC(CCC(C)(C)C)(C)C 321 750 7.860e-01 -5.423e+01 6.368e-05
CCC(C(CCC(C)(C)C)C)C 247 50 7.974e-01 -5.774e+01 6.854e-05
CCC(C(CCC(C)(C)C)C)C 435 500 7.045e-01 -4.718e+01 1.228e-04
CCC(C(CCC(C)(C)C)C)C 247 1000 8.386e-01 -6.174e+01 3.154e-05
CCC(C(CCC(C)(C)C)C)C 360 1000 7.749e-01 -5.432e+01 5.994e-05
CC(CC(CCC(C)(C)C)C)C 394 50 6.810e-01 -4.561e+01 2.369e-04
CC(CC(CCC(C)(C)C)C)C 284 500 7.915e-01 -5.717e+01 5.550e-05
CC(CC(CCC(C)(C)C)C)C 321 500 7.676e-01 -5.436e+01 7.058e-05
CC(CC(CCC(C)(C)C)C)C 431 500 7.026e-01 -4.745e+01 1.380e-04
CC(CC(CCC(C)(C)C)C)C 505 750 6.854e-01 -4.557e+01 1.358e-04
CC(CC(CCC(C)(C)C)C)C 505 1000 7.041e-01 -4.731e+01 1.226e-04
CCC(CCCC(C)(C)C)(C)C 322 100 7.402e-01 -5.021e+01 1.204e-04
CCC(CCCC(C)(C)C)(C)C 247 250 8.017e-01 -5.698e+01 5.332e-05
CCC(CCCC(C)(C)C)(C)C 284 1000 8.125e-01 -5.746e+01 4.139e-05
CC(C(CCCC(C)(C)C)C)C 323 100 7.409e-01 -5.219e+01 1.083e-04
CC(C(CCCC(C)(C)C)C)C 398 750 7.419e-01 -5.170e+01 9.944e-05
CC(C(CCCC(C)(C)C)C)C 398 1000 7.540e-01 -5.278e+01 6.265e-05
CC(C(CCCC(C)(C)C)C)C 474 1000 7.191e-01 -4.908e+01 8.399e-05
CCCCC(C(C(C)C)(C)C)C 404 1 6.887e-01 -4.512e+01 2.213e-04
CCCCC(C(C(C)C)(C)C)C 247 100 8.144e-01 -5.832e+01 6.276e-05
CCCCC(C(C(C)C)(C)C)C 286 250 7.941e-01 -5.588e+01 7.167e-05
CCCCC(C(C(C)C)(C)C)C 443 250 6.933e-01 -4.533e+01 1.930e-04
CCCCC(C(C(C)C)(C)C)C 522 750 6.989e-01 -4.562e+01 1.344e-04
CCCCC(C(C(C)C)(C)C)C 443 1000 7.501e-01 -5.054e+01 7.857e-05
CCCC(CC(C(C)C)(C)C)C 285 50 7.773e-01 -5.409e+01 8.920e-05
CCCC(CC(C(C)C)(C)C)C 285 250 7.888e-01 -5.517e+01 6.710e-05
CCCC(CC(C(C)C)(C)C)C 438 750 7.317e-01 -4.876e+01 1.015e-04
CCCC(CC(C(C)C)(C)C)C 477 1000 7.299e-01 -4.846e+01 9.109e-05
CCCC(CC(C(C)C)(C)C)C 515 1000 7.139e-01 -4.684e+01 9.505e-05
CCC(CCC(C(C)C)(C)C)C 478 1 6.083e-01 -3.819e+01 6.274e-04
CCC(CCC(C(C)C)(C)C)C 324 100 7.483e-01 -5.143e+01 1.049e-04
CCC(CCC(C(C)C)(C)C)C 324 500 7.755e-01 -5.413e+01 7.326e-05
CCC(CCC(C(C)C)(C)C)C 363 750 7.663e-01 -5.290e+01 6.938e-05
CC(CCCC(C(C)C)(C)C)C 324 1 7.389e-01 -5.141e+01 1.274e-04
CC(CCCC(C(C)C)(C)C)C 247 50 8.008e-01 -5.833e+01 6.376e-05
CC(CCCC(C(C)C)(C)C)C 440 100 6.642e-01 -4.369e+01 2.426e-04
CC(CCCC(C(C)C)(C)C)C 363 250 7.315e-01 -5.036e+01 1.194e-04
CC(CCCC(C(C)C)(C)C)C 247 500 8.229e-01 -6.059e+01 3.901e-05
CC(CCCC(C(C)C)(C)C)C 440 1000 7.405e-01 -5.073e+01 7.746e-05
CCCCC(C(C(C)C)C)(C)C 517 1 5.845e-01 -3.583e+01 7.537e-04
CCCCC(C(C(C)C)C)(C)C 440 100 6.693e-01 -4.304e+01 2.665e-04
CCCCC(C(C(C)C)C)(C)C 517 100 6.141e-01 -3.813e+01 4.187e-04
CCCCC(C(C(C)C)C)(C)C 324 500 7.801e-01 -5.391e+01 7.918e-05
CCCCC(C(C(C)C)C)(C)C 478 500 6.932e-01 -4.500e+01 1.649e-04
CCCC(C(C(C(C)C)C)C)C 362 1 7.147e-01 -4.860e+01 1.595e-04
CCCC(C(C(C(C)C)C)C)C 400 1 6.850e-01 -4.555e+01 2.062e-04
CCCC(C(C(C(C)C)C)C)C 438 1 6.525e-01 -4.246e+01 3.840e-04
CCCC(C(C(C(C)C)C)C)C 400 50 6.922e-01 -4.623e+01 1.981e-04
CCCC(C(C(C(C)C)C)C)C 285 100 7.811e-01 -5.566e+01 8.898e-05
CCCC(C(C(C(C)C)C)C)C 438 500 7.119e-01 -4.784e+01 1.258e-04
CCC(CC(C(C(C)C)C)C)C 247 100 8.029e-01 -5.822e+01 6.804e-05
CCC(CC(C(C(C)C)C)C)C 513 500 6.685e-01 -4.377e+01 1.797e-04
CC(CCC(C(C(C)C)C)C)C 512 1 5.780e-01 -3.678e+01 7.668e-04
CC(CCC(C(C(C)C)C)C)C 323 50 7.424e-01 -5.269e+01 1.045e-04
CC(CCC(C(C(C)C)C)C)C 474 50 6.254e-01 -4.088e+01 4.454e-04
CCCC(CC(C(C)C)C)(C)C 439 250 6.865e-01 -4.461e+01 1.692e-04
CCCC(CC(C(C)C)C)(C)C 285 500 7.982e-01 -5.604e+01 5.791e-05
CCCC(CC(C(C)C)C)(C)C 285 1000 8.193e-01 -5.806e+01 4.551e-05
CCCC(CC(C(C)C)C)(C)C 516 1000 7.103e-01 -4.657e+01 1.033e-04
CCC(C(CC(C(C)C)C)C)C 399 100 6.902e-01 -4.615e+01 1.935e-04
CCC(C(CC(C(C)C)C)C)C 361 250 7.298e-01 -5.013e+01 1.175e-04
CCC(C(CC(C(C)C)C)C)C 437 250 6.831e-01 -4.535e+01 1.822e-04
CCC(C(CC(C(C)C)C)C)C 513 500 6.669e-01 -4.362e+01 1.766e-04
CCC(C(CC(C(C)C)C)C)C 475 750 7.077e-01 -4.756e+01 9.644e-05
CCC(C(CC(C(C)C)C)C)C 513 750 6.893e-01 -4.569e+01 1.215e-04
CCC(C(CC(C(C)C)C)C)C 285 1000 8.159e-01 -5.903e+01 4.308e-05
CCC(C(CC(C(C)C)C)C)C 323 1000 7.954e-01 -5.673e+01 5.477e-05
CC(CC(CC(C(C)C)C)C)C 433 1 6.454e-01 -4.238e+01 3.293e-04
CC(CC(CC(C(C)C)C)C)C 507 50 5.911e-01 -3.759e+01 5.741e-04
CC(CC(CC(C(C)C)C)C)C 470 750 7.054e-01 -4.779e+01 1.095e-04
CCC(CCC(C(C)C)C)(C)C 247 1 7.981e-01 -5.723e+01 5.947e-05
CCC(CCC(C(C)C)C)(C)C 400 1 6.748e-01 -4.421e+01 2.450e-04
CCC(CCC(C(C)C)C)(C)C 247 100 8.007e-01 -5.753e+01 5.758e-05
CCC(CCC(C(C)C)C)(C)C 438 750 7.235e-01 -4.852e+01 1.063e-04
CCC(CCC(C(C)C)C)(C)C 361 1000 7.748e-01 -5.379e+01 6.557e-05
CCC(CCC(C(C)C)C)(C)C 438 1000 7.389e-01 -4.995e+01 8.790e-05
CC(C(C)C)CCC(C(C)C)C 285 50 7.668e-01 -5.570e+01 8.522e-05
CCCC(C(CC(C)C)(C)C)C 247 50 8.069e-01 -5.761e+01 6.371e-05
CCCC(C(CC(C)C)(C)C)C 323 50 7.497e-01 -5.105e+01 1.114e-04
CCCC(C(CC(C)C)(C)C)C 512 50 6.037e-01 -3.737e+01 5.507e-04
CCCC(C(CC(C)C)(C)C)C 247 500 8.251e-01 -5.920e+01 4.471e-05
CCCC(C(CC(C)C)(C)C)C 398 500 7.365e-01 -4.930e+01 1.243e-04
CCCC(C(CC(C)C)(C)C)C 436 500 7.154e-01 -4.725e+01 1.387e-04
CCCC(C(CC(C)C)(C)C)C 512 500 6.754e-01 -4.345e+01 1.766e-04
CCCC(C(CC(C)C)(C)C)C 398 750 7.528e-01 -5.089e+01 8.320e-05
CCCC(C(CC(C)C)(C)C)C 436 750 7.329e-01 -4.882e+01 9.770e-05
CCC(CC(CC(C)C)(C)C)C 247 1 7.972e-01 -5.627e+01 7.096e-05
CCC(CC(CC(C)C)(C)C)C 284 1 7.703e-01 -5.321e+01 9.351e-05
CCC(CC(CC(C)C)(C)C)C 468 50 6.341e-01 -3.988e+01 3.773e-04
CCC(CC(CC(C)C)(C)C)C 505 750 6.973e-01 -4.546e+01 1.129e-04
CCC(CC(CC(C)C)(C)C)C 358 1000 7.820e-01 -5.378e+01 6.138e-05
CC(CCC(CC(C)C)(C)C)C 504 100 6.093e-01 -3.848e+01 4.893e-04
CC(CCC(CC(C)C)(C)C)C 284 250 7.830e-01 -5.542e+01 7.620e-05
CC(CCC(CC(C)C)(C)C)C 357 500 7.501e-01 -5.165e+01 9.875e-05
CC(CCC(CC(C)C)(C)C)C 247 1000 8.374e-01 -6.122e+01 3.679e-05
CC(CCC(CC(C)C)(C)C)C 284 1000 8.167e-01 -5.871e+01 4.506e-05
CC(CCC(CC(C)C)(C)C)C 320 1000 7.973e-01 -5.646e+01 4.716e-05
CCCC(C(CC(C)C)C)(C)C 323 50 7.470e-01 -5.085e+01 1.086e-04
CCCC(C(CC(C)C)C)(C)C 247 250 8.120e-01 -5.790e+01 4.867e-05
CCCC(C(CC(C)C)C)(C)C 247 750 8.313e-01 -5.976e+01 3.527e-05
CCCC(C(CC(C)C)C)(C)C 285 750 8.114e-01 -5.726e+01 4.908e-05
CCCC(C(CC(C)C)C)(C)C 285 1000 8.202e-01 -5.824e+01 3.686e-05
CCCC(C(CC(C)C)C)(C)C 323 1000 8.006e-01 -5.583e+01 5.108e-05
CCCC(C(CC(C)C)C)(C)C 475 1000 7.294e-01 -4.850e+01 8.645e-05
CCC(C(C(CC(C)C)C)C)C 361 1 7.103e-01 -4.809e+01 1.701e-04
CCC(C(C(CC(C)C)C)C)C 323 250 7.593e-01 -5.293e+01 8.987e-05
CCC(C(C(CC(C)C)C)C)C 247 500 8.224e-01 -6.000e+01 4.969e-05
CCC(C(C(CC(C)C)C)C)C 247 750 8.346e-01 -6.113e+01 3.954e-05
CCC(C(C(CC(C)C)C)C)C 323 1000 7.966e-01 -5.658e+01 5.773e-05
CC(C(CC(C)C)C)CC(C)C 284 250 7.778e-01 -5.600e+01 6.993e-05
CC(C(CC(C)C)C)CC(C)C 430 750 7.241e-01 -4.984e+01 1.081e-04
CCC(CC(CC(C)C)C)(C)C 507 1 5.816e-01 -3.566e+01 9.162e-04
CCC(CC(CC(C)C)C)(C)C 358 50 7.162e-01 -4.763e+01 1.628e-04
CCC(CC(CC(C)C)C)(C)C 433 50 6.594e-01 -4.222e+01 2.767e-04
CCC(CC(CC(C)C)C)(C)C 284 100 7.738e-01 -5.356e+01 9.022e-05
CCC(CC(CC(C)C)C)(C)C 284 250 7.834e-01 -5.452e+01 7.700e-05
CCC(CC(CC(C)C)C)(C)C 396 1000 7.605e-01 -5.155e+01 7.149e-05
CCC(C(CCC(C)C)(C)C)C 247 1 8.007e-01 -5.739e+01 6.561e-05
CCC(C(CCC(C)C)(C)C)C 400 1 6.793e-01 -4.452e+01 2.431e-04
CCC(C(CCC(C)C)(C)C)C 362 50 7.171e-01 -4.822e+01 1.387e-04
CCC(C(CCC(C)C)(C)C)C 438 50 6.572e-01 -4.242e+01 3.218e-04
CCC(C(CCC(C)C)(C)C)C 515 50 5.930e-01 -3.677e+01 5.090e-04
CCC(C(CCC(C)C)(C)C)C 247 100 8.050e-01 -5.790e+01 5.597e-05
CCC(C(CCC(C)C)(C)C)C 515 750 6.922e-01 -4.525e+01 1.315e-04
CCC(C(CCC(C)C)(C)C)C 324 1000 7.997e-01 -5.643e+01 5.623e-05
CCC(C(CCC(C)C)C)(C)C 247 1 8.012e-01 -5.758e+01 6.704e-05
CCC(C(CCC(C)C)C)(C)C 324 1 7.398e-01 -5.060e+01 1.211e-04
CCC(C(CCC(C)C)C)(C)C 478 50 6.251e-01 -3.954e+01 3.776e-04
CCC(C(CCC(C)C)C)(C)C 363 250 7.332e-01 -4.974e+01 1.126e-04
CCC(C(CCC(C)C)C)(C)C 324 500 7.738e-01 -5.389e+01 7.645e-05
CCCCC(C(CC)(C)C)(C)C 247 100 8.217e-01 -5.809e+01 5.612e-05
CCCCC(C(CC)(C)C)(C)C 447 250 6.950e-01 -4.454e+01 1.865e-04
CCCCC(C(CC)(C)C)(C)C 487 250 6.697e-01 -4.219e+01 2.284e-04
